approvedSymbol	ID	targetId	maxPhaseChEMBL	geneticScore	UMAP 1	UMAP 2	UMAP 3	cluster
CDKN2B	R-HSA-73857,R-HSA-212436,R-HSA-74160,R-HSA-2559585,R-HSA-2559582,R-HSA-2559583,R-HSA-8953897,R-HSA-2559580,R-HSA-69278,R-HSA-162582,R-HSA-2262752,R-HSA-453279,R-HSA-2173796,R-HSA-1640170,R-HSA-69236,R-HSA-69231,R-HSA-9006936	ENSG00000147883		0.6522175466126854	11.57279	3.3951015	1.7291404	3
KRAS	R-HSA-5683057,R-HSA-73857,R-HSA-9006931,R-HSA-109582,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-8939211,R-HSA-8878159,R-HSA-5684996,R-HSA-195721,R-HSA-8951936,R-HSA-5654706,R-HSA-1250196,R-HSA-5654700,R-HSA-5654693,R-HSA-9028731,R-HSA-5654712,R-HSA-210993,R-HSA-5654708,R-HSA-9682385,R-HSA-2404192,R-HSA-2428928,R-HSA-2428924,R-HSA-2454202,R-HSA-1168372,R-HSA-5673001,R-HSA-177929,R-HSA-190236,R-HSA-1963640,R-HSA-112399,R-HSA-1643685,R-HSA-9671555,R-HSA-1236394,R-HSA-162582,R-HSA-2172127,R-HSA-2424491,R-HSA-5654687,R-HSA-1226099,R-HSA-9703465,R-HSA-6806834,R-HSA-5621575,R-HSA-9703648,R-HSA-186763,R-HSA-5663202,R-HSA-5654696,R-HSA-5654716,R-HSA-5655332,R-HSA-4086398,R-HSA-9673770,R-HSA-9673767,R-HSA-5655302,R-HSA-5658442,R-HSA-5654741,R-HSA-5654736,R-HSA-9006115,R-HSA-983705,R-HSA-416476,R-HSA-5655253,R-HSA-3858494,R-HSA-186797,R-HSA-1280218,R-HSA-881907,R-HSA-5654738,R-HSA-5654743,R-HSA-1250347,R-HSA-9664565,R-HSA-1227990,R-HSA-8848021,R-HSA-9006927,R-HSA-9006934,R-HSA-9665686,R-HSA-5218921,R-HSA-9675108,R-HSA-1227986,R-HSA-5655291,R-HSA-375165,R-HSA-5621481,R-HSA-8851805,R-HSA-8849471,R-HSA-202733,R-HSA-74752,R-HSA-74751	ENSG00000133703		0.4559480982087158	10.96973	6.702816	0.7582534	3
SLC22A5	R-HSA-1430728,R-HSA-425407,R-HSA-1643685,R-HSA-5619102,R-HSA-5619115	ENSG00000197375		0.056730207690983116	12.529444	1.4118853	-0.80856127	3
MRTFA	R-HSA-162582,R-HSA-2990846,R-HSA-3108232,R-HSA-597592,R-HSA-3899300	ENSG00000196588		0.4559480982087158	14.588375	3.7790248	-0.75180805	3
CYSLTR2	R-HSA-373076,R-HSA-500792,R-HSA-1643685,R-HSA-162582,R-HSA-416476,R-HSA-418555	ENSG00000152207		0.15198269940290526	5.2592406	6.79984	13.98569	4
ERCC3	R-HSA-73857,R-HSA-75955,R-HSA-112382,R-HSA-674695,R-HSA-212436,R-HSA-3700989,R-HSA-74160,R-HSA-1643685,R-HSA-6796648,R-HSA-9824446,R-HSA-212165	ENSG00000163161		0.3039653988058105	16.069845	2.0283523	0.9962647	3
GPC3	R-HSA-1430728,R-HSA-1643685,R-HSA-196854,R-HSA-9824446,R-HSA-597592	ENSG00000147257		0.3039653988058105	13.175545	3.3122644	-0.83530456	3
KAT6A	R-HSA-3247509,R-HSA-4839726,R-HSA-73857,R-HSA-212436,R-HSA-3700989,R-HSA-74160,R-HSA-5633007,R-HSA-6804758	ENSG00000083168		0.3039653988058105	15.64284	2.8073297	1.4542239	3
FANCF	R-HSA-6783310	ENSG00000183161		0.4559480982087158	11.861014	1.511136	2.4043124	-1
PTPRK	R-HSA-177929,R-HSA-162582,R-HSA-9006934	ENSG00000152894		0.4559480982087158	11.328147	8.018375	-0.6364061	3
RANBP2	R-HSA-74160,R-HSA-1430728,R-HSA-8953897,R-HSA-1643685,R-HSA-69278,R-HSA-162582,R-HSA-5619102,R-HSA-5619115,R-HSA-2262752,R-HSA-9609690,R-HSA-9609646,R-HSA-5663202,R-HSA-1640170,R-HSA-2990846,R-HSA-3108232,R-HSA-4570464,R-HSA-69620,R-HSA-9824446,R-HSA-597592	ENSG00000153201		0.4559480982087158	12.745673	2.922357	-0.4942435	3
GLI1	R-HSA-162582	ENSG00000111087		0.3039653988058105	4.7629356	-12.326436	25.848232	1
H3-3A	R-HSA-8939236,R-HSA-73857,R-HSA-9006931,R-HSA-109582,R-HSA-212436,R-HSA-74160,R-HSA-9764265,R-HSA-9764274,R-HSA-1266738,R-HSA-421270,R-HSA-418990,R-HSA-8939211,R-HSA-9759476,R-HSA-446728,R-HSA-2559582,R-HSA-1500931,R-HSA-195721,R-HSA-983231,R-HSA-9018519,R-HSA-2559583,R-HSA-1474165,R-HSA-8953897,R-HSA-5619507,R-HSA-5617472,R-HSA-912446,R-HSA-73886,R-HSA-1643685,R-HSA-201681,R-HSA-9764560,R-HSA-157579,R-HSA-201722,R-HSA-2559580,R-HSA-69278,R-HSA-162582,R-HSA-2262752,R-HSA-1640170,R-HSA-1500620,R-HSA-157118,R-HSA-8936459,R-HSA-9616222,R-HSA-212165,R-HSA-9645723,R-HSA-8878171	ENSG00000163041		0.3039653988058105	12.9659815	3.952016	1.729691	3
MED12	R-HSA-73857,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-1430728,R-HSA-1643685,R-HSA-9843745,R-HSA-9824446,R-HSA-212165	ENSG00000184634		0.4559480982087158	14.178005	3.118647	1.4500527	3
NCOR1	R-HSA-3247509,R-HSA-4839726,R-HSA-73857,R-HSA-9006931,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-1430728,R-HSA-8953897,R-HSA-5619507,R-HSA-5617472,R-HSA-1643685,R-HSA-1236394,R-HSA-9711123,R-HSA-162582,R-HSA-2262752,R-HSA-9609690,R-HSA-9609646,R-HSA-5663202,R-HSA-9933387,R-HSA-157118,R-HSA-9843745,R-HSA-9006936,R-HSA-9824446,R-HSA-9006934,R-HSA-350054,R-HSA-1251985,R-HSA-2122947,R-HSA-212165,R-HSA-383280,R-HSA-9675151,R-HSA-9022692	ENSG00000141027		0.4559480982087158	13.599513	4.250478	0.7918899	3
ATRX	R-HSA-73886,R-HSA-1643685,R-HSA-157579,R-HSA-1640170,R-HSA-9675126	ENSG00000085224		0.4559480982087158	10.933438	3.6525242	1.408842	3
CHD4	R-HSA-3247509,R-HSA-4839726,R-HSA-73857,R-HSA-212436,R-HSA-3700989,R-HSA-74160,R-HSA-1266738,R-HSA-1257604,R-HSA-5633007,R-HSA-9006925,R-HSA-1643685,R-HSA-162582,R-HSA-6804758,R-HSA-9843745,R-HSA-9824446,R-HSA-9006934,R-HSA-6807070,R-HSA-212165	ENSG00000111642		0.4559480982087158	14.328946	4.0348115	0.63187957	3
NBEA	R-HSA-9006925,R-HSA-162582,R-HSA-157118,R-HSA-418594,R-HSA-2122947,R-HSA-111885	ENSG00000172915		0.3039653988058105	5.696011	6.94444	13.895288	4
BCL10	R-HSA-2454202,R-HSA-1168372,R-HSA-202424,R-HSA-202403,R-HSA-2871837,R-HSA-983705,R-HSA-1280218,R-HSA-597592,R-HSA-5621481	ENSG00000142867		0.4559480982087158	10.926875	3.6758463	-1.1972755	3
HSP90AA1	R-HSA-9006931,R-HSA-74160,R-HSA-1266738,R-HSA-8939211,R-HSA-9018519,R-HSA-1430728,R-HSA-8953897,R-HSA-1643685,R-HSA-69278,R-HSA-162582,R-HSA-2262752,R-HSA-5663202,R-HSA-1640170,R-HSA-6798695,R-HSA-449147,R-HSA-5357801,R-HSA-8863795,R-HSA-196854,R-HSA-9664565,R-HSA-1227990,R-HSA-9824446,R-HSA-9006934,R-HSA-9665686,R-HSA-9675108,R-HSA-1227986,R-HSA-5620912	ENSG00000080824		0.15198269940290526	11.872419	5.292924	0.69756985	3
LMO1	R-HSA-8939236,R-HSA-73857,R-HSA-212436,R-HSA-74160,R-HSA-8878171	ENSG00000166407		0.3039653988058105	17.12899	1.3467975	1.0363393	3
SLC24A4	R-HSA-425407,R-HSA-1643685,R-HSA-5619102,R-HSA-5619115	ENSG00000140090		0.08360387330823865	12.295905	1.0122066	-0.64690167	3
GATA2	R-HSA-8939236,R-HSA-73857,R-HSA-109582,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-983231,R-HSA-9616222,R-HSA-8878171	ENSG00000179348		0.4559480982087158	15.402109	3.06562	2.6906261	3
NDRG1	R-HSA-73857,R-HSA-212436,R-HSA-3700989,R-HSA-74160	ENSG00000104419		0.3039653988058105	16.730764	1.6421341	1.0417786	3
USP9X	R-HSA-73857,R-HSA-212436,R-HSA-74160,R-HSA-5688426,R-HSA-162582,R-HSA-5689880,R-HSA-9013420,R-HSA-9006936,R-HSA-597592	ENSG00000124486		0.3039653988058105	14.619771	3.8016832	0.022813136	3
XPO1	R-HSA-5683057,R-HSA-73857,R-HSA-9006931,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-8939211,R-HSA-195721,R-HSA-8953897,R-HSA-2173789,R-HSA-1643685,R-HSA-9730414,R-HSA-201681,R-HSA-9856649,R-HSA-5687128,R-HSA-69278,R-HSA-162582,R-HSA-2262752,R-HSA-9634638,R-HSA-1640170,R-HSA-3769402,R-HSA-69620,R-HSA-9634815,R-HSA-9006936,R-HSA-9824446	ENSG00000082898		0.4559480982087158	13.848148	5.117444	0.7187937	3
CTCF	R-HSA-1266738,R-HSA-5619507,R-HSA-5617472	ENSG00000102974		0.4559480982087158	16.557892	3.105018	7.464218	2
ERBB4	R-HSA-5683057,R-HSA-6785631,R-HSA-9006931,R-HSA-8847993,R-HSA-8939211,R-HSA-1257604,R-HSA-1963642,R-HSA-5684996,R-HSA-1250196,R-HSA-2219528,R-HSA-9018519,R-HSA-5673001,R-HSA-9006925,R-HSA-1963640,R-HSA-1643685,R-HSA-1236394,R-HSA-162582,R-HSA-5663202,R-HSA-199418,R-HSA-8863795,R-HSA-2219530,R-HSA-1250347,R-HSA-9664565,R-HSA-1227990,R-HSA-8848021,R-HSA-9006927,R-HSA-9006934,R-HSA-6811558,R-HSA-9665686,R-HSA-1251985,R-HSA-1227986	ENSG00000178568		0.4559480982087158	11.753713	7.747092	-0.8553255	3
MYOD1	R-HSA-1266738,R-HSA-162582,R-HSA-9006936,R-HSA-525793,R-HSA-9839394	ENSG00000129152		0.4559480982087158	14.238047	5.998914	1.1254413	3
CEP89	R-HSA-5620912	ENSG00000121289		0.3039653988058105	12.897961	4.8056703	3.0251083	-1
FGFR1	R-HSA-5683057,R-HSA-1266738,R-HSA-1257604,R-HSA-5684996,R-HSA-2219528,R-HSA-5654693,R-HSA-2404192,R-HSA-2428928,R-HSA-2428924,R-HSA-5673001,R-HSA-9006925,R-HSA-190236,R-HSA-112399,R-HSA-1643685,R-HSA-109704,R-HSA-162582,R-HSA-5654687,R-HSA-1226099,R-HSA-5663202,R-HSA-9758941,R-HSA-5655302,R-HSA-5654736,R-HSA-199418,R-HSA-2219530,R-HSA-1839124,R-HSA-5654726,R-HSA-9006934,R-HSA-6811558,R-HSA-9675108,R-HSA-9793380,R-HSA-375165,R-HSA-74752,R-HSA-74751	ENSG00000077782		0.4559480982087158	11.137043	6.723324	0.57546556	3
IL33	R-HSA-1257604,R-HSA-5688426,R-HSA-9006925,R-HSA-162582,R-HSA-5689880,R-HSA-199418,R-HSA-449147,R-HSA-6811558,R-HSA-597592	ENSG00000137033		0.14410597123313137	13.710644	5.8510795	-0.86004764	3
NTRK2	R-HSA-1257604,R-HSA-2219528,R-HSA-9028731,R-HSA-9006925,R-HSA-1643685,R-HSA-162582,R-HSA-5663202,R-HSA-9006115,R-HSA-199418,R-HSA-2219530,R-HSA-9006934,R-HSA-6811558	ENSG00000148053		0.4559480982087158	11.735158	7.6466303	-0.8942263	3
CTNNA2	R-HSA-1266738,R-HSA-525793	ENSG00000066032		0.3039653988058105	16.630537	3.033466	7.6007853	2
FGFR4	R-HSA-5683057,R-HSA-1257604,R-HSA-5684996,R-HSA-2219528,R-HSA-5654712,R-HSA-2404192,R-HSA-2428928,R-HSA-2428924,R-HSA-5673001,R-HSA-9006925,R-HSA-190236,R-HSA-112399,R-HSA-1643685,R-HSA-109704,R-HSA-162582,R-HSA-1226099,R-HSA-5663202,R-HSA-5654716,R-HSA-199418,R-HSA-2219530,R-HSA-5654743,R-HSA-9006934,R-HSA-6811558,R-HSA-74752,R-HSA-74751	ENSG00000160867		0.4559480982087158	11.136821	7.4798775	-0.21421587	3
GOPC	R-HSA-9013406,R-HSA-162582	ENSG00000047932		0.3039653988058105	13.638263	7.197688	0.42223385	3
SULT1A1	R-HSA-1430728	ENSG00000196502		0.5579596370669391	15.556082	20.61658	6.8108354	0
TAL1	R-HSA-8878171,R-HSA-8939236,R-HSA-73857,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-9616222	ENSG00000162367		0.4559480982087158	15.887202	2.3972986	2.0244317	3
ALK	R-HSA-1643685,R-HSA-162582,R-HSA-5663202,R-HSA-9006934	ENSG00000171094		0.4559480982087158	11.316997	6.972648	-0.72793895	3
BTK	R-HSA-2454202,R-HSA-1643685,R-HSA-162582,R-HSA-2172127,R-HSA-2424491,R-HSA-166016,R-HSA-168898,R-HSA-983705,R-HSA-416476,R-HSA-1280218,R-HSA-9824446,R-HSA-166058,R-HSA-181438,R-HSA-168179,R-HSA-168188	ENSG00000010671		0.4559480982087158	11.129794	4.752882	-0.889805	3
MALT1	R-HSA-2454202,R-HSA-1168372,R-HSA-202424,R-HSA-202403,R-HSA-2871837,R-HSA-983705,R-HSA-1280218,R-HSA-5621481	ENSG00000172175		0.4559480982087158	10.775466	3.5603416	-1.3544039	3
MLLT3	R-HSA-73857,R-HSA-75955,R-HSA-112382,R-HSA-674695,R-HSA-74160	ENSG00000171843		0.607930797611621	18.351751	0.38794968	1.81286	3
MYC	R-HSA-5683057,R-HSA-73857,R-HSA-9006931,R-HSA-212436,R-HSA-74160,R-HSA-9764265,R-HSA-9764274,R-HSA-1266738,R-HSA-421270,R-HSA-418990,R-HSA-8939211,R-HSA-9759476,R-HSA-446728,R-HSA-8878159,R-HSA-1500931,R-HSA-195721,R-HSA-9755511,R-HSA-9018519,R-HSA-5688426,R-HSA-8953897,R-HSA-1643685,R-HSA-201681,R-HSA-201722,R-HSA-5687128,R-HSA-9711123,R-HSA-69278,R-HSA-162582,R-HSA-5689880,R-HSA-2262752,R-HSA-453279,R-HSA-9759194,R-HSA-2173796,R-HSA-5663202,R-HSA-1640170,R-HSA-4086398,R-HSA-8864260,R-HSA-157118,R-HSA-195253,R-HSA-3858494,R-HSA-449147,R-HSA-9616222,R-HSA-9006936,R-HSA-69656,R-HSA-69202,R-HSA-9006934,R-HSA-597592,R-HSA-2122947,R-HSA-9818749,R-HSA-69206	ENSG00000136997		0.4559480982087158	12.944878	4.6704845	1.2127852	3
FANCG	R-HSA-6783310	ENSG00000221829		0.3039653988058105	11.957605	1.4254017	2.5120556	-1
SIRPA	R-HSA-109582,R-HSA-1500931,R-HSA-6798695,R-HSA-202733	ENSG00000198053		0.15198269940290526	12.4085045	4.955384	2.1990564	3
ASXL1	R-HSA-5688426,R-HSA-597592	ENSG00000171456		0.4559480982087158	14.423279	3.4317472	-1.0385059	-1
MUC4	R-HSA-1643685,R-HSA-597592,R-HSA-5621481	ENSG00000145113		0.3039653988058105	12.083203	2.8509796	-1.405297	3
PPP1R1B	R-HSA-162582,R-HSA-418594,R-HSA-111885	ENSG00000131771		0.03591093936652129	4.9226007	6.9519353	14.114692	4
SMARCB1	R-HSA-8878171,R-HSA-3247509,R-HSA-4839726,R-HSA-73857,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-9730414,R-HSA-9933939,R-HSA-9856651,R-HSA-3214858,R-HSA-212165,R-HSA-8939243	ENSG00000099956		0.4559480982087158	15.473117	3.1247816	3.5398293	3
ACVR2A	R-HSA-1266738,R-HSA-162582,R-HSA-9006936	ENSG00000121989		0.4559480982087158	14.226027	6.1600704	0.8428473	3
CLTCL1	R-HSA-1266738,R-HSA-8856825,R-HSA-9675108	ENSG00000070371		0.4559480982087158	15.07516	3.830977	3.1924655	3
HRAS	R-HSA-5683057,R-HSA-9006931,R-HSA-109582,R-HSA-1266738,R-HSA-8939211,R-HSA-5684996,R-HSA-5654706,R-HSA-1250196,R-HSA-5654700,R-HSA-5654693,R-HSA-9028731,R-HSA-5654712,R-HSA-210993,R-HSA-5654708,R-HSA-9682385,R-HSA-2404192,R-HSA-2428928,R-HSA-2428924,R-HSA-2454202,R-HSA-1168372,R-HSA-5673001,R-HSA-177929,R-HSA-190236,R-HSA-1963640,R-HSA-112399,R-HSA-1643685,R-HSA-9671555,R-HSA-1236394,R-HSA-162582,R-HSA-2172127,R-HSA-2424491,R-HSA-5654687,R-HSA-1226099,R-HSA-9703465,R-HSA-6806834,R-HSA-5621575,R-HSA-9703648,R-HSA-186763,R-HSA-5663202,R-HSA-5654696,R-HSA-5654716,R-HSA-5655332,R-HSA-9673770,R-HSA-9673767,R-HSA-5655302,R-HSA-5658442,R-HSA-5654741,R-HSA-5654736,R-HSA-9006115,R-HSA-983705,R-HSA-416476,R-HSA-5655253,R-HSA-186797,R-HSA-1280218,R-HSA-881907,R-HSA-5654738,R-HSA-5654743,R-HSA-1250347,R-HSA-9664565,R-HSA-1227990,R-HSA-8848021,R-HSA-9006927,R-HSA-9006934,R-HSA-9665686,R-HSA-5218921,R-HSA-9675108,R-HSA-1227986,R-HSA-5655291,R-HSA-375165,R-HSA-5621481,R-HSA-8851805,R-HSA-8849471,R-HSA-202733,R-HSA-74752,R-HSA-74751	ENSG00000174775		0.3039653988058105	10.655766	6.867529	0.52457464	3
SKI	R-HSA-73857,R-HSA-212436,R-HSA-74160,R-HSA-162582,R-HSA-9006936	ENSG00000157933		0.15198269940290526	15.794455	3.991301	0.51283187	3
BCR	R-HSA-1643685,R-HSA-162582,R-HSA-1226099,R-HSA-5663202,R-HSA-5655302,R-HSA-1839124,R-HSA-9013404,R-HSA-9013423	ENSG00000186716	1.0	0.607930797611621	10.512546	5.6855626	0.64687806	3
CYLD	R-HSA-5688426,R-HSA-162582,R-HSA-5689880,R-HSA-597592	ENSG00000083799		0.4559480982087158	14.347881	3.8471909	-0.7733389	3
SLC26A3	R-HSA-425407,R-HSA-1643685,R-HSA-5619102,R-HSA-5619115	ENSG00000091138		0.3908902061634915	12.398447	1.1045443	-0.7092268	3
AFDN	R-HSA-421270,R-HSA-418990,R-HSA-446728,R-HSA-1500931	ENSG00000130396		0.4559480982087158	13.060786	3.8495674	4.041031	3
ARHGAP31	R-HSA-162582,R-HSA-9013420	ENSG00000031081		0.044675861391018604	13.73158	7.2586465	0.3812936	3
CD74	R-HSA-109582,R-HSA-1280218,R-HSA-202733	ENSG00000019582		0.3039653988058105	12.221533	5.036123	1.8318172	3
STRN	R-HSA-9006931,R-HSA-8939211,R-HSA-1257604,R-HSA-2219528,R-HSA-9006925,R-HSA-1643685,R-HSA-9671555,R-HSA-162582,R-HSA-5663202,R-HSA-199418,R-HSA-2219530,R-HSA-6811558	ENSG00000115808		0.15198269940290526	11.860273	7.044615	-1.0512239	3
FOXO3	R-HSA-5683057,R-HSA-73857,R-HSA-9006931,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-8939211,R-HSA-1257604,R-HSA-8878159,R-HSA-2219528,R-HSA-9006925,R-HSA-8953897,R-HSA-1643685,R-HSA-5687128,R-HSA-162582,R-HSA-2262752,R-HSA-9617828,R-HSA-9634638,R-HSA-5663202,R-HSA-9734009,R-HSA-449147,R-HSA-5674400,R-HSA-9645723	ENSG00000118689		0.4559480982087158	12.604204	5.638288	-0.21720554	3
KMT2D	R-HSA-3247509,R-HSA-4839726,R-HSA-73857,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-3214841,R-HSA-195721,R-HSA-5619507,R-HSA-5617472,R-HSA-1643685,R-HSA-201681,R-HSA-201722,R-HSA-162582,R-HSA-3769402,R-HSA-8936459,R-HSA-212165,R-HSA-9675151,R-HSA-8878171	ENSG00000167548		0.4559480982087158	14.388378	4.348633	1.5065869	3
PAX7	R-HSA-1266738,R-HSA-9758941	ENSG00000009709		0.3039653988058105	17.098454	2.8580878	7.305503	2
FAM131B	R-HSA-1643685,R-HSA-5663202	ENSG00000159784		0.3039653988058105	6.6124287	6.582109	1.5112278	3
HMGA2	R-HSA-2559583,R-HSA-8953897,R-HSA-2262752,R-HSA-2559586	ENSG00000149948		0.3039653988058105	10.857822	2.2925143	0.29183346	-1
NR4A3	R-HSA-73857,R-HSA-212436,R-HSA-74160,R-HSA-8936459,R-HSA-383280,R-HSA-8878171	ENSG00000119508		0.4559480982087158	16.947613	1.322145	1.1721488	3
RALGDS	R-HSA-5683057,R-HSA-5684996,R-HSA-5673001,R-HSA-162582,R-HSA-9006934	ENSG00000160271		0.15198269940290526	12.838613	6.9937468	-0.5627299	3
STAG2	R-HSA-9006931,R-HSA-8939211,R-HSA-9018519,R-HSA-1474165,R-HSA-69278,R-HSA-162582,R-HSA-1640170,R-HSA-2990846,R-HSA-3108232,R-HSA-1500620,R-HSA-597592	ENSG00000101972		0.4559480982087158	13.9243555	5.788673	-0.5308003	3
WT1	R-HSA-9764265,R-HSA-9764274,R-HSA-1266738,R-HSA-421270,R-HSA-418990,R-HSA-9759476,R-HSA-446728,R-HSA-1500931,R-HSA-9764560,R-HSA-9830369	ENSG00000184937		0.3039653988058105	13.279703	3.8114836	3.6900392	3
SIX1	R-HSA-1266738,R-HSA-9830369	ENSG00000126778		0.3039653988058105	17.209246	3.031655	7.2185802	2
TGFBR2	R-HSA-5688426,R-HSA-2173789,R-HSA-1643685,R-HSA-162582,R-HSA-5663202,R-HSA-9006936,R-HSA-597592	ENSG00000163513		0.4559480982087158	13.043898	5.849721	-0.7609341	3
GPHN	R-HSA-1430728,R-HSA-196854	ENSG00000171723		0.15198269940290526	14.585895	21.328995	6.953359	0
PPP6C	R-HSA-180786,R-HSA-73886,R-HSA-157579,R-HSA-1640170,R-HSA-446203,R-HSA-597592	ENSG00000119414		0.4559480982087158	12.247546	3.1124227	1.7013552	3
PTPN11	R-HSA-8878171,R-HSA-5683057,R-HSA-73857,R-HSA-109582,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-1257604,R-HSA-1500931,R-HSA-5684996,R-HSA-5654706,R-HSA-2219528,R-HSA-5654700,R-HSA-5654693,R-HSA-9028731,R-HSA-5654712,R-HSA-210993,R-HSA-5654708,R-HSA-9682385,R-HSA-2404192,R-HSA-2428928,R-HSA-2428924,R-HSA-8934593,R-HSA-9006925,R-HSA-177929,R-HSA-190236,R-HSA-112399,R-HSA-1643685,R-HSA-109704,R-HSA-162582,R-HSA-5654687,R-HSA-166016,R-HSA-168898,R-HSA-6806834,R-HSA-9703648,R-HSA-937061,R-HSA-166166,R-HSA-186763,R-HSA-5663202,R-HSA-5654696,R-HSA-5654716,R-HSA-5654741,R-HSA-5654736,R-HSA-9006115,R-HSA-5654732,R-HSA-199418,R-HSA-909733,R-HSA-186797,R-HSA-449147,R-HSA-1280218,R-HSA-180292,R-HSA-2219530,R-HSA-5654738,R-HSA-5654743,R-HSA-8854691,R-HSA-9824446,R-HSA-5654726,R-HSA-9006934,R-HSA-6811558,R-HSA-9675108,R-HSA-202733,R-HSA-74752,R-HSA-74751	ENSG00000179295		0.607930797611621	10.711689	6.9044237	0.3955129	3
VTI1A	R-HSA-6811442	ENSG00000151532		0.3039653988058105	11.987139	2.7392793	2.7700117	-1
FUS	R-HSA-72172,R-HSA-72163	ENSG00000089280		0.4559480982087158	15.676067	4.7851357	1.8816112	-1
IDH1	R-HSA-9755511,R-HSA-1430728,R-HSA-8953897,R-HSA-1643685,R-HSA-9711123,R-HSA-2262752,R-HSA-9759194,R-HSA-6798695,R-HSA-196854	ENSG00000138413		0.4559480982087158	11.730694	3.0158677	0.26304325	3
NCOR2	R-HSA-3247509,R-HSA-4839726,R-HSA-73857,R-HSA-9006931,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-1430728,R-HSA-8953897,R-HSA-1643685,R-HSA-9711123,R-HSA-162582,R-HSA-2262752,R-HSA-9609690,R-HSA-9609646,R-HSA-5663202,R-HSA-2990846,R-HSA-3108232,R-HSA-157118,R-HSA-9843745,R-HSA-9006936,R-HSA-9824446,R-HSA-350054,R-HSA-597592,R-HSA-2122947,R-HSA-212165,R-HSA-383280,R-HSA-9675151,R-HSA-9022692,R-HSA-3899300	ENSG00000196498		0.4559480982087158	13.930916	3.8461967	0.25913042	3
ANK1	R-HSA-1266738,R-HSA-446203,R-HSA-597592,R-HSA-9675108	ENSG00000029534		0.3039653988058105	13.928796	3.1350737	0.21374837	3
XPC	R-HSA-2990846,R-HSA-3108232,R-HSA-597592	ENSG00000154767		0.3039653988058105	14.63724	3.4071536	-1.2500019	-1
BRCA2	R-HSA-5693537,R-HSA-5693568,R-HSA-1474165,R-HSA-912446,R-HSA-1643685,R-HSA-9709603,R-HSA-9704331,R-HSA-9701192,R-HSA-9701193,R-HSA-9704646,R-HSA-5693554,R-HSA-1640170,R-HSA-5685942,R-HSA-1500620,R-HSA-5693567,R-HSA-5693538,R-HSA-5693532,R-HSA-9709570,R-HSA-9701190,R-HSA-9675136,R-HSA-5693579,R-HSA-5693616	ENSG00000139618		0.4559480982087158	12.254912	1.4530197	0.883742	3
SET	R-HSA-69278,R-HSA-1640170	ENSG00000119335		0.4559480982087158	11.026467	3.1841927	2.0178628	-1
VAV1	R-HSA-109582,R-HSA-1257604,R-HSA-2219528,R-HSA-2454202,R-HSA-9006925,R-HSA-1643685,R-HSA-162582,R-HSA-5663202,R-HSA-983705,R-HSA-199418,R-HSA-449147,R-HSA-1280218,R-HSA-2219530,R-HSA-9013404,R-HSA-9824446,R-HSA-9006934,R-HSA-6811558	ENSG00000141968		0.3039653988058105	11.486031	5.817228	-0.5293395	3
BRD4	R-HSA-1643685,R-HSA-9824446	ENSG00000141867		0.4559480982087158	12.060322	2.593973	-1.8358332	-1
KLF4	R-HSA-73857,R-HSA-212436,R-HSA-74160,R-HSA-9764265,R-HSA-9764274,R-HSA-1266738,R-HSA-421270,R-HSA-418990,R-HSA-9759476,R-HSA-446728,R-HSA-1500931,R-HSA-452723,R-HSA-9764560,R-HSA-9617828,R-HSA-9843745	ENSG00000136826		0.4559480982087158	13.525792	3.811268	3.2544892	3
SMAD4	R-HSA-73857,R-HSA-212436,R-HSA-74160,R-HSA-1266738,R-HSA-8878159,R-HSA-452723,R-HSA-5688426,R-HSA-2173789,R-HSA-1643685,R-HSA-162582,R-HSA-5689880,R-HSA-8878166,R-HSA-9617828,R-HSA-2173796,R-HSA-9692914,R-HSA-5663202,R-HSA-9754189,R-HSA-9758941,R-HSA-8941326,R-HSA-9843745,R-HSA-9006936,R-HSA-9824446,R-HSA-597592,R-HSA-9839394	ENSG00000141646		0.4559480982087158	14.477179	3.3851938	0.64192563	3
ARHGAP5	R-HSA-9013406,R-HSA-162582,R-HSA-9013423	ENSG00000100852		0.3039653988058105	13.577164	7.2284913	0.5025936	3
ELL	R-HSA-73857,R-HSA-75955,R-HSA-112382,R-HSA-674695,R-HSA-212436,R-HSA-3700989,R-HSA-74160,R-HSA-1643685,R-HSA-6796648,R-HSA-9824446	ENSG00000105656		0.4559480982087158	15.983418	1.8106959	0.98067343	3
FLCN	R-HSA-8953897,R-HSA-2262752,R-HSA-9711097	ENSG00000154803		0.3039653988058105	10.562947	1.9951375	0.10785148	-1
NTHL1	R-HSA-1643685	ENSG00000065057		0.3039653988058105	12.415394	0.7572805	-0.9061844	-1
